int	string
ID|n|星级*10000+助理类型*1000+等级	助理英文名字
id	name
13011000	宣传助理
13011001	宣传助理
13011002	宣传助理
13011003	宣传助理
13011004	宣传助理
13011005	宣传助理
13011006	宣传助理
13011007	宣传助理
13011008	宣传助理
13011009	宣传助理
13011010	宣传助理
13011011	宣传助理
13011012	宣传助理
13011013	宣传助理
13011014	宣传助理
13011015	宣传助理
13011016	宣传助理
13011017	宣传助理
13011018	宣传助理
13011019	宣传助理
13011020	宣传助理
13011021	宣传助理
13011022	宣传助理
13011023	宣传助理
13011024	宣传助理
13011025	宣传助理
13011026	宣传助理
13011027	宣传助理
13011028	宣传助理
13011029	宣传助理
13011030	宣传助理
13011031	宣传助理
13011032	宣传助理
13011033	宣传助理
13011034	宣传助理
13011035	宣传助理
13011036	宣传助理
13011037	宣传助理
13011038	宣传助理
13011039	宣传助理
13011040	宣传助理
13011041	宣传助理
13011042	宣传助理
13011043	宣传助理
13011044	宣传助理
13011045	宣传助理
13011046	宣传助理
13011047	宣传助理
13011048	宣传助理
13011049	宣传助理
13011050	宣传助理
13011051	宣传助理
13011052	宣传助理
13011053	宣传助理
13011054	宣传助理
13011055	宣传助理
13011056	宣传助理
13011057	宣传助理
13011058	宣传助理
13011059	宣传助理
13011060	宣传助理
13011061	宣传助理
13011062	宣传助理
13011063	宣传助理
13011064	宣传助理
13011065	宣传助理
13011066	宣传助理
13011067	宣传助理
13011068	宣传助理
13011069	宣传助理
13011070	宣传助理
13011071	宣传助理
13011072	宣传助理
13011073	宣传助理
13011074	宣传助理
13011075	宣传助理
13011076	宣传助理
13011077	宣传助理
13011078	宣传助理
13011079	宣传助理
13011080	宣传助理
13011081	宣传助理
13011082	宣传助理
13011083	宣传助理
13011084	宣传助理
13011085	宣传助理
13011086	宣传助理
13011087	宣传助理
13011088	宣传助理
13011089	宣传助理
13011090	宣传助理
13011091	宣传助理
13011092	宣传助理
13011093	宣传助理
13011094	宣传助理
13011095	宣传助理
13011096	宣传助理
13011097	宣传助理
13011098	宣传助理
13011099	宣传助理
13011100	宣传助理
13012000	形象助理
13012001	形象助理
13012002	形象助理
13012003	形象助理
13012004	形象助理
13012005	形象助理
13012006	形象助理
13012007	形象助理
13012008	形象助理
13012009	形象助理
13012010	形象助理
13012011	形象助理
13012012	形象助理
13012013	形象助理
13012014	形象助理
13012015	形象助理
13012016	形象助理
13012017	形象助理
13012018	形象助理
13012019	形象助理
13012020	形象助理
13012021	形象助理
13012022	形象助理
13012023	形象助理
13012024	形象助理
13012025	形象助理
13012026	形象助理
13012027	形象助理
13012028	形象助理
13012029	形象助理
13012030	形象助理
13012031	形象助理
13012032	形象助理
13012033	形象助理
13012034	形象助理
13012035	形象助理
13012036	形象助理
13012037	形象助理
13012038	形象助理
13012039	形象助理
13012040	形象助理
13012041	形象助理
13012042	形象助理
13012043	形象助理
13012044	形象助理
13012045	形象助理
13012046	形象助理
13012047	形象助理
13012048	形象助理
13012049	形象助理
13012050	形象助理
13012051	形象助理
13012052	形象助理
13012053	形象助理
13012054	形象助理
13012055	形象助理
13012056	形象助理
13012057	形象助理
13012058	形象助理
13012059	形象助理
13012060	形象助理
13012061	形象助理
13012062	形象助理
13012063	形象助理
13012064	形象助理
13012065	形象助理
13012066	形象助理
13012067	形象助理
13012068	形象助理
13012069	形象助理
13012070	形象助理
13012071	形象助理
13012072	形象助理
13012073	形象助理
13012074	形象助理
13012075	形象助理
13012076	形象助理
13012077	形象助理
13012078	形象助理
13012079	形象助理
13012080	形象助理
13012081	形象助理
13012082	形象助理
13012083	形象助理
13012084	形象助理
13012085	形象助理
13012086	形象助理
13012087	形象助理
13012088	形象助理
13012089	形象助理
13012090	形象助理
13012091	形象助理
13012092	形象助理
13012093	形象助理
13012094	形象助理
13012095	形象助理
13012096	形象助理
13012097	形象助理
13012098	形象助理
13012099	形象助理
13012100	形象助理
13013000	生活助理
13013001	生活助理
13013002	生活助理
13013003	生活助理
13013004	生活助理
13013005	生活助理
13013006	生活助理
13013007	生活助理
13013008	生活助理
13013009	生活助理
13013010	生活助理
13013011	生活助理
13013012	生活助理
13013013	生活助理
13013014	生活助理
13013015	生活助理
13013016	生活助理
13013017	生活助理
13013018	生活助理
13013019	生活助理
13013020	生活助理
13013021	生活助理
13013022	生活助理
13013023	生活助理
13013024	生活助理
13013025	生活助理
13013026	生活助理
13013027	生活助理
13013028	生活助理
13013029	生活助理
13013030	生活助理
13013031	生活助理
13013032	生活助理
13013033	生活助理
13013034	生活助理
13013035	生活助理
13013036	生活助理
13013037	生活助理
13013038	生活助理
13013039	生活助理
13013040	生活助理
13013041	生活助理
13013042	生活助理
13013043	生活助理
13013044	生活助理
13013045	生活助理
13013046	生活助理
13013047	生活助理
13013048	生活助理
13013049	生活助理
13013050	生活助理
13013051	生活助理
13013052	生活助理
13013053	生活助理
13013054	生活助理
13013055	生活助理
13013056	生活助理
13013057	生活助理
13013058	生活助理
13013059	生活助理
13013060	生活助理
13013061	生活助理
13013062	生活助理
13013063	生活助理
13013064	生活助理
13013065	生活助理
13013066	生活助理
